,query_id,query,query_locale,product_id,esci_label,product_title,product_description,product_bullet_point,product_brand,product_color_name,product_locale,example_id,fold
162359,5185.0,green systems water treatment,us,B07L3W5L9D,substitute,"APEC Water Systems ROES-UV75-SS Top Tier Violet Sterilizer 75 GPD 6-Stage Ultra Safe Reverse Osmosis Drinking Water Filter System, Stainless Steel UV Housing, White",,"Supreme quality – designed, engineered and assembled in USA to water safety & your health. Effective in removing up to 99% of contaminants such as chlorine, taste, odor, VOCs, as well as toxic fluoride, arsenic, lead, nitrates, heavy metals and 1000+ contaminants
Premium long-lasting filters used to treat tap water, well water. Provide unlimited clean, refreshing crisp tasting water superior to bottled water
The continuous UV sterilization destroys up to 99. 99% of bac., vir. & cysts, and kills parasites in un-chlorinated water for extra protection
Equipped with 100% lead-free designer faucet, plus JG Food grade tubing and parts to provide safe, contamination-free pure water. Detailed step-by-step instruction and clear online installation videos are both availabel for an easy DIY experience
America's No. 1 rated water filter brand with 20 years of success ing trouble free, noise-free system for long lasting, dependable, pure drinking water. Provides 2 year extended manufacturer with registration",APEC Water Systems,White,us,,1
2631810,,pvc手袋 パウダーなし,jp,B01JFXQ29U,exact,使いきり手袋 ニトリルゴム 極うす手 Mサイズ ホワイト 100枚 粉なし 左右両用タイプ 食品衛生法適合 調理 掃除 毛染め 介護 使い捨て,,"【破れにくく、油に強い】耐油耐摩耗性に優れたニトリルゴム製です。
【食品衛生法適合】調理にもお使いいただけます。内側粉なしタイプで、着脱しやすい加工を施しています。
【細かな作業に】指先や手のひらにぴったりフィットする極薄タイプの手袋です。
【用途】家庭用手袋 調理 お掃除 毛染め 介護
商品サイズ(幅×奥行×高さ): 123mm×55mm×225mm",ファミリー,,jp,1801982.0,2
128035,3764.0,dragons breath oil,us,B01493CHFO,exact,Dragons Blood Oil Essential Trading Post Oils 1 fl. oz (30 ML),"<br>DRAGONS BLOOD OIL<br>Ingredient Type - MANUFACTURES GRADE<br>Ingredient Origin - USA<br>Aromatic Scent: Dragons Blood oil has an earthy, masculine scent with a hint of spice. Reminiscent of dark woods!<br><br>Description: Our manufactures grade fragrance oils are not diluted to produce a supiorier scent for the vast line of products you can make with them. This oil has a flash point above 175 degrees. Product Scenting - Create your own scented products by adding oils to un-scented base products like; Hair Shampoo & Conditioners Base, Hand Soap Base, Body Lotion Base, Room Spray Base, Moisturizing Body Gel Base, Reed Diffuser Base, Melt & Pour or Cold Press Soap making<br><br>All of our oils are labeled (NOT FOR INTERNAL USE). Our oil line has multi-uses from simply scenting your home to making a vast line of products. Very little of our oil is needed to create a long and lasting essence.<br>Cautions: Dilute before use; for external use only. May cause skin irritation in some individuals; a skin test is recommended prior to use. Contact with eyes should be avoided.<br><br>IMPORTANT: All Essential Trading Post products are for external use only unless otherwise indicated. This information is not intended to diagnose, treat, cure, or prevent any disease, and it should not be used by anyone who is pregnant or under the care of a medical practitioner.","Dragons Blood Oil / Ingredient Origin – USA / Ingredient Type – Manufactures Grade Oil
Common Uses: The uses for Oils both for health and emotions are vast and diverse. Many oils have various therapeutic uses in Aromatherapy. Some products that you can make with Oils are – natural cleaners, candles, laundry and body soap, air fresheners, massage, bath products, health and beauty, muscle rubs, energy boosters, breath fresheners, mental clarity and headache reliving products
Essential Trading Post is guided today by its original value to commitment of product quality, customer service and business integrity at an affordable price. Our collection includes some of the following oils Allspice Angelica Anise Amber Basil Bay Bergamot Birch Black Pepper Balsam Fir Carnation Cedar Orange Cajeput Clementine Clove Cumin Cypress Dill Dragons Blood Eucalyptus Frankincense Fennel Fir Needle Gardenia Ginseng Geranium Ginger Grapefruit Honeysuckle Helichrysum Ho Wood Hyssop
Juniper Berry Lilac Lavender Lime Lemon Lemongrass Litsea Marjoram Melissa Myrrh Myrtle Neroli Niaouli Nutmeg Orange Oregano Palmarosa Parsley Patchouli Peppermint Spearmint Pine Penny Royal Petitgrain Ravensara Rose Rosemary Rosewood Sage Sandalwood Spearmint Sweet Almond Spruce Thieves Tangerine Tea Tree Thyme Turmeric Valerian Vanilla Vetiver Wintergreen Yarrow Ylang",Essential Trading Post,,us,,2
777923,33151.0,20センチ フライパン 取っ手なし,jp,B072F9QJ96,substitute,Ballarini バッラリーニ 「 パヴィア フライパン 20cm イタリア製 」 ガス火専用 グラニチウム 5層コーティング 【日本正規販売品】 75001-776,,"Amazon.co.jpが販売、発送する商品は日本正規販売品です。正規販売品は日本国内向け検品基準に適合した商品です。
商品サイズ:(縦×横×高さ)361×208×75mm / (深さ)36mm
底厚:3.5mm
商品重量:0.46kg
材質: (本体)アルミニウム / (ハンドル)フェノール樹脂",バッラリーニ(Ballarini),ブラック,jp,,3
248499,9000.0,piston,us,B000CJFA36,exact,"Mahle 41859CP Moly Ring Set (GMC Trk 4.8L/5.3L 1999-2002), Standard",,"Highest quality OE replacement piston ring set available - MAHLE replacement ring sets are designed with OE form, fit, and function
MAHLE piston rings with SAE 9254 high alloy steel base material combine to make the ultimate piston ring base material: higher tensile and yield strength, extended fatigue resistance, and increased material hardness
MAHLE second rings provide superior oil control, improved combustion gas management, top ring stability, and sealing providing the best possible oil control and least amount of power loss
MAHLE CP-20 oil rings provide superior oil control in all applications utilizing the exclusive 20 degree ear angle for the best possible side seal in the piston oil ring groove and simplifies installation
MAHLE continues to lead the industry with SAE 9254 high alloy steel napier second rings providing high quality grey iron/ductile iron BT and RBT second rings",Mahle,Multicoloured,us,,2
1020537,,cuchillo electrico sin cable,es,B088P2YJDG,irrelevant,"LWQ Router Madera, 220V Portátil De Mano 65Mm Rotary Cuchilla Redonda Eléctrico De Tela Tela Cortador Redondo De Corte del Cuchillo De La Máquina Nuevo","Característica:<br />1. Máquina de corte eléctrico tiene una velocidad rápida, una mayor eficiencia de corte y ningún borde residual.<br />2. El producto adopta el motor de alta calidad con velocidad de rotación rápida y de bajo ruido.<br />3. El producto utiliza múltiples salidas de ventilación para la disipación de calor, que tiene alta velocidad de disipación de calor, y una vida útil más larga.<br />4. El producto es de tamaño compacto, de peso ligero y fácil de manejar y operar.<br />5. El producto es adecuado para el corte de varios tipos de tela, como el algodón, cuero, toalla, encaje, etc.<br /><br />Especificación:<br />Voltaje: 220V<br />Tipo de enchufe: enchufe de la UE; enchufe de Reino Unido; AU plug (opcional)<br />Tamaño de la hoja: 65 mm<br />Altura de corte: 20 mm<br />Potencia nominal: 150W<br />Frecuencia: 50 Hz<br />velocidad sin carga: 2400rpm<br />forma de la hoja: círculo octagonal<br />Peso: 1178g / 41,6 oz<br /><br />Lista de paquetes:<br />1 * Paño cortador eléctrico Ronda<br />* 1 rebanada de arena<br />1 * Accesorios (bolsa)","1. Máquina de corte eléctrico tiene una velocidad rápida, una mayor eficiencia de corte y ningún borde residual ..
2. El producto adopta el motor de alta calidad con velocidad de rotación rápida y de bajo ruido ..
3. El producto utiliza múltiples salidas de ventilación para la disipación de calor, que tiene alta velocidad de disipación de calor, y una vida útil más larga ..
4. El producto es de tamaño compacto, de peso ligero y fácil de manejar y operar ..
5. El producto es adecuado para el corte de varios tipos de tela, como el algodón, cuero, toalla, encaje, etc.",LWQ,,es,175698.0,3
1422278,,car covers for automobiles,us,B07F2T6BT7,exact,"GUNHYI Car Cover Waterproof All Weather for Automobiles, 6 Layer Heavy Duty Outdoor Cover, Sun Rain Uv Protection, Fit Sedan (Length 193-208inch)",,"【Premium Material 】 GUNHYI cover adopts 6 layers aluminum material. Aluminum is great for sunproof, PE&PEVA is great for rainproof .The inner lining is soft cotton would protect car paint better. Anti-aging agent keep our cover more durable than other similar cover.
【 Fast Deliver 】 All of our car cover send from America warehouse, it will deliver about 3-8 days.
【Practical Design】1-It’s difficult to find front or rear for large cover, GUNHYI made a black fabric (at front) could help you put on the cover easily. 2- Windproof straps at front & rear to stop the cover blow away by heavy wind. 3- Reflective strips remind others at night.
【Dimension F3】 F3 universal fit sedan length 193-208 inch（Not for SUV hatchback）. 1- Make sure your car is sedan. 2- According car length to choose the right size. If you can not sure, please contact us to confirm the right model thanks.
【Warm Reminder】After receiving the car cover, please contact us in time if there is any size problem or product defect. We stand behind our products and service and always try to give you the best satisfaction.",GUNHYI,silver,us,452784.0,3
2652144,,ボディフィット 羽なし,jp,B08L5FW98N,exact,(セット販売)ソフィ ボディフィット スーパーナイトガード 夜用 羽なし １０枚入×２個パック×4個セット,真ん中ふっくらで、体とナプキンの間にスキマをつくらずしっかりフィット。コットンのような肌ざわり！●肌にやさしくフィット、スキマをつくらないから、モレ不安感がありません。●吸収トップシートが経血をすばやく落とし込んで広げず吸収します。●Wブロックラインで、前後左右のモレをしっかりブロック！●カサカサ音がしないやわらかラップ。●簡単スピード装着！ナプキンのやわらかラップが一気にはがせて、すぐにつけられます。【医薬部外品】【サイズ】29cm・羽なし・夜用【構成材料】表面剤・・・ポリエステル、ポリエチレン色調・・・白【使用方法】生理時に適宜取り替えてご使用ください。【使用上の注意】・お肌に合わないときは医師に相談してください。・使用後のナプキンは個別ラップに包んですててください。・トイレにすてないでください。,,ノーブランド品,,jp,1804708.0,2
877655,,la teoria del apego,es,6071658101,exact,"La Teoría del Apego: Investigación E Intervención En Distintos Contextos Socioculturales (Psicología, Psiquiatría y Psicoanálisis / Psychology, Psychiatry and Psychoanalysis)",,,,,es,56427.0,2
63725,1481.0,bb griffith paperback,us,0996372679,exact,Mind Games (Gordon Pope Thrillers),,,Griffith Publishing LLC,,us,,3
1022019,,fiambrera infantil sin bpa,es,B085LD744N,exact,Navaris Fiambrera hermética para Comida - Lunch Box sin BPA con divisores - Bento Box para merienda Almuerzo Desayuno Cena de niños y Adultos - Rosa,"<b></b><ul></ul></b>Con este recipiente hermético para comida podrás llevar una dieta saludable. Viene con compartimentos que facilitan el control de cantidades.<ul></ul><b>SIEMPRE FRESCO</b><ul><li></b>Los ingredientes permanecerán frescos hasta la hora de comer. La bento box dispone de un pequeño espacio en el centro para salsas, condimentos, hummus o <br>similares.</li></ul><b>PARA EL COLEGIO O LA OFICINA</b></b><ul><li>No sólo es perfecto para llevarse comida al trabajo, sino que también tus hijos podrán disfrutar de una dieta equilibrada en la escuela. Es ideal para <br>excursiones, viajes o para llevar a la universidad.</li></ul><b>RESISTENTE</b></b><ul><li>Sus materiales son resistentes a golpes y caídas. Es además fácil de abrir y cerrar.</li></ul><b>LIBRE DE BPA</b></b><ul><li>El contenedor para almacenaje de comida no contiene Bisfenol A, no es tóxico y su uso no tiene efectos nocivos para tu salud.</li></ul><b>GAMA DE PRODUCTOS</b></b><ul><li>Nuestra amplia gama de productos incluye otros contenedores para alimentos e incluso muchos otros artículos prácticos y decorativos en el sector Hogar. <br>¡Descúbrelos!</li></ul><b>DATOS TÉCNICOS</b><ul><li>Tamaño: 21 x 15 x 4.5 CM</li><li>Peso: 490 G</li><li>Materiales: ABS, tritán, PP y TPE</li><li>Color: Rosa</li></ul><b>QUÉ INCLUYE LA ENTREGA</b><ul><li>1x Recipiente para comida</li></ul>","ESTILO BENTO: Inspirado en la cocina japonesa, esta Bento Box está pensada para separar los alimentos y mantenerlos frescos hasta la hora de comer. Consumir comida casera asegura que tengas una dieta saludable y equilibrada.
CONTROLA LAS CANTIDADES: Con secciones extraíbles, la fiambrera tiene divisiones que permiten almacenar varios alimentos con control de cantidad. Podrás elegir entre tener 4 compartimentos grandes o 6 más pequeños. Viene con espacio para salsa.
SIN DERRAMES: El cierre de silicona ubicado dentro del contenedor crea una barrera hermética que no sólo evita que se salga la comida, sino que también impide que se mezcle el contenido de los compartimentos.
MICROONDAS Y LAVAVAJILLAS: La bandeja interior se puede sacar y es apta para microondas y lavavajillas.
PARA NIÑOS Y ADULTOS: Toda la familia podrá disfrutar de una deliciosa comida con esta lunch box, bien sea en el colegio, oficina, de excursión o de viaje. Este producto no es tóxico y no contiene BPA.",Navaris,Rosa Fucsia,es,177274.0,4
